"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","numTrees","cores","GBMemory","taxon","method","trainingExamples","spatialResolution","numPredictors","cells"
"213",41.509,21.706,17.411,2.369,0.784837279233057,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"214",46.671,25.71,18.934,1.995,0.803640211989269,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"215",36.999,19.131,15.916,1.93000000000001,0.787987355905212,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"216",43.326,23.187,18.051,2.06599999999997,0.793631144609339,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"217",81.435,45.674,33.48,2.25699999999995,0.787976829334936,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"218",75.769,44.701,29.075,1.96299999999997,0.787738247710054,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"219",68.643,39.874,26.735,2.00599999999997,0.771673008175132,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"220",71.939,42.4689999999999,27.487,1.95899999999995,0.798170539088565,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"221",78.199,45.905,30.268,2.00299999999993,0.793089687731779,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"222",67.6869999999999,39.689,25.952,2.01999999999998,0.784297500830015,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"223",106.749,64.024,40.064,2.63800000000003,0.801017496318628,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"224",99.225,59.701,37.457,2.03599999999994,0.777959991931688,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"225",102.809,61.645,39.144,1.99700000000007,0.776332720286068,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"226",108.577,65.8310000000001,40.357,2.36599999999999,0.788028570834213,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"227",112.026,70.067,39.9359999999999,1.99299999999994,0.786592650695071,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"228",102.744,60.9970000000001,39.723,2.00099999999998,0.797304302274432,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"229",91.0980000000002,78.702,10.1690000000001,2.17000000000007,0.867697164954091,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"230",95.3149999999998,85.6290000000001,7.66200000000003,1.97999999999979,0.869744019461403,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"231",87.201,77.6289999999999,7.56799999999998,1.96100000000001,0.861591519456373,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"232",96.6400000000001,86.8519999999999,7.73000000000002,2.0150000000001,0.859840241561458,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"233",100.006,87.1279999999999,10.444,2.38900000000012,0.87002862858783,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"234",121.476,108.452,10.5220000000002,2.43999999999983,0.867252522273477,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"235",1001.482,970.556,28.7819999999997,2.08300000000008,0.867663808371629,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"236",907.259,877.551,27.627,2.02399999999989,0.868366350448261,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"237",926.573,896.351,28.1060000000007,2.06099999999969,0.870029033759118,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"238",901.242,871.591,27.5809999999992,2.01200000000063,0.869050042019014,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"239",1053.365,1020.71,30.5859999999993,2.02400000000034,0.864419289643639,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"240",947.337,914.669,30.3940000000002,2.23199999999997,0.861228572335065,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"241",13.773,2.902,8.545,2.241,0.795525749806938,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"242",13.098,2.311,8.571,2.188,0.780172404398383,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"243",12.895,2.03599999999999,8.634,2.195,0.793009064420302,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"244",12.517,1.941,8.426,2.11999999999999,0.784483417392633,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"245",12.725,1.95500000000001,8.58399999999999,2.15900000000001,0.781454452194836,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"246",12.87,1.971,8.70699999999999,2.16300000000001,0.779802315342729,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"247",47.134,25.155,19.761,2.18000000000001,0.795711403079954,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"248",41.401,22.211,17.171,1.98999999999998,0.773936648471155,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"249",41.93,22.558,17.36,1.989,0.791062426659471,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"250",41.758,22.052,17.75,1.93299999999999,0.79029570090315,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"251",42.702,23.169,17.602,1.90899999999999,0.788166090613857,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"252",41.484,21.916,17.56,1.98599999999999,0.783860844271814,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"253",71.284,41.672,27.394,2.19600000000003,0.799204214594177,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"254",72.04,42.203,27.833,1.97499999999997,0.794186289796305,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"255",69.544,40.143,27.415,1.96400000000006,0.79156411831727,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"256",68.193,39.394,26.7610000000001,2.01599999999996,0.789279895470111,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"257",71.953,41.643,28.309,1.97199999999998,0.788559357647449,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"258",73.0759999999999,42.6650000000001,28.4319999999999,1.95699999999999,0.790384080693787,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"259",105.611,64.592,38.9589999999999,2.03700000000003,0.782637432241105,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"260",98.1850000000001,58.6559999999999,37.456,2.05000000000007,0.779615866090229,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"261",109.711,66.7709999999998,40.9180000000001,1.99900000000002,0.791097181237104,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"262",108.003,65.423,40.569,1.98399999999992,0.784634881996196,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"263",100.809,61.2,37.5450000000001,2.04099999999994,0.792238422945325,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"264",104.988,63.5440000000001,39.396,2.02500000000009,0.799443666566203,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"265",90.6600000000001,80.845,7.80499999999984,1.9670000000001,0.863740594065824,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"266",100.628,88.963,9.43200000000002,2.19200000000001,0.865621549121818,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"267",99.653,87.5170000000001,9.81400000000008,2.26900000000001,0.865087144116297,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"268",138.922,127.791,9.07899999999995,1.99599999999987,0.868382337570261,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"269",93.2840000000001,83.569,7.71699999999987,1.95400000000018,0.862620651834799,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"270",96.2139999999999,84.2550000000001,9.64799999999991,2.26700000000005,0.87299569331952,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"271",1102.93,1072.042,28.7630000000004,2.06799999999976,0.863117127178093,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"272",1119.732,1088.246,29.4260000000004,2.01699999999983,0.864679873536889,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"273",1122.028,1088.561,31.1330000000007,2.27799999999934,0.863390091055851,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"274",1048.657,1018.363,28.1489999999994,2.08899999999994,0.863287225360839,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"275",1425.079,1387.214,35.7510000000002,2.05699999999979,0.860112908865635,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"276",1199.241,1166.872,30.2649999999994,2.05999999999949,0.869682811979127,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"277",13.705,2.365,9.06,2.193,0.790211115670001,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"278",13.123,2.267,8.631,2.196,0.797979044164335,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"279",12.685,1.863,8.604,2.19,0.794103847356897,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"280",12.567,1.912,8.47500000000001,2.151,0.784803670086819,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"281",12.814,1.95699999999999,8.64,2.18799999999999,0.798614399913836,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"282",12.889,2.12100000000001,8.627,2.111,0.795888454354714,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"283",44.101,22.84,19.026,2.208,0.792927846981625,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"284",41.125,20.884,18.004,2.209,0.789610083770529,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"285",45.208,23.902,19.115,2.16200000000001,0.785266961049354,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"286",43.083,21.974,18.905,2.17500000000001,0.791239058163137,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"287",43.802,22.384,19.144,2.24400000000003,0.789942465556935,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"288",44.726,23.076,19.493,2.12700000000001,0.793431198377754,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"289",73.834,42.286,29.323,2.19599999999997,0.795076562559502,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"290",79.898,47.074,30.623,2.17199999999997,0.796157016076947,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"291",79.36,45.3800000000001,31.707,2.24400000000003,0.792718860789474,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"292",77.649,44.532,30.891,2.19400000000007,0.791015716637675,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"293",72.749,40.819,29.607,2.2940000000001,0.797561626374661,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"294",72.8979999999999,41.8739999999999,28.8150000000001,2.17999999999995,0.789813907916403,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"295",106.152,63.312,40.596,2.21600000000001,0.790412743898583,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"296",105.166,62.736,40.198,2.19800000000009,0.787144740729156,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"297",116.192,70.394,43.741,2.02500000000009,0.803882051442653,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"298",97.8299999999999,58.1180000000002,37.671,2.0179999999998,0.791328435157513,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"299",104.329,61.3399999999999,40.751,2.21100000000001,0.788055296493233,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"300",110.49,67.72,40.7240000000002,2.01299999999992,0.788764917090071,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"301",113.567,101.499,9.77600000000007,2.2349999999999,0.872247195101302,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"302",112.106,100.219,9.60500000000002,2.22899999999981,0.869842529740346,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"303",105.519,93.6979999999999,9.57899999999995,2.18600000000015,0.865575641121799,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"304",108.876,96.7769999999998,9.65700000000015,2.38699999999994,0.860303084815065,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"305",104.634,92.8310000000001,9.57099999999991,2.17699999999991,0.868782289915187,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"306",107.559,95.5329999999999,9.74800000000005,2.22400000000016,0.860699477063348,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"307",975.294,943.23,29.7400000000002,2.26999999999998,0.863032398621385,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"308",968.497,938.996,27.4359999999997,2.01099999999997,0.866490201911689,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"309",1014.197,982.324,29.7119999999995,2.11599999999999,0.868970421752877,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"310",1075.173,1041.63,31.3609999999999,2.13100000000031,0.859515364759455,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"311",1100.139,1065.603,31.6629999999996,2.82800000000043,0.861385608647694,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"312",1096.231,1062.164,31.6730000000007,2.32099999999991,0.858267017155966,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"313",13.72,2.717,8.696,2.22,0.783076754613491,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"314",12.795,2.284,7.536,2.952,0.786639856466469,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"315",12.812,2.134,7.855,2.8,0.796627668928229,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"316",13.563,2.106,7.961,3.458,0.800985773940148,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"317",12.939,2.11200000000001,8.30099999999999,2.50200000000001,0.801049885512147,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"318",12.712,2.075,7.646,2.96599999999999,0.787008983036122,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"319",49.631,25.23,21.108,3.26600000000002,0.793056237064952,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"320",45.563,23.322,19.894,2.31299999999999,0.796249041212473,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"321",45.051,23.512,19.195,2.31400000000002,0.794941122138212,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"322",42.928,21.6,19.003,2.29599999999999,0.771370292332409,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"323",46.985,24.63,20.027,2.29999999999995,0.790540418849317,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"324",44.539,22.035,19.561,2.91300000000001,0.790085115472656,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"325",70.625,41.417,26.993,2.18400000000003,0.793646327176377,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"326",88.981,52.239,34.5720000000001,2.14499999999998,0.791490877074348,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"327",75.321,43.523,29.519,2.25,0.789280642786943,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"328",76.086,43.8190000000001,29.818,2.41999999999996,0.779471880771781,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"329",74.271,42.893,29.187,2.16499999999996,0.79211370894985,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"330",74.0500000000001,42.801,28.688,2.53800000000001,0.788889570319576,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"331",118.38,72.542,43.5940000000001,2.21799999999996,0.792992098679617,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"332",111.592,68.7819999999999,40.4820000000001,2.29600000000005,0.785164961962079,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"333",112.637,68.308,41.1479999999999,3.15700000000015,0.790022550002017,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"334",118.267,71.885,44.173,2.16300000000001,0.782464811891607,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"335",106.614,65.3520000000001,38.8620000000001,2.37099999999987,0.796851580221383,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"336",114.452,70.0060000000001,42.021,2.39599999999996,0.787779959779387,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"337",106.81,96.1109999999999,8.42600000000016,2.18799999999987,0.861757377842283,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"338",104.782,94.5119999999999,8.08900000000017,2.13599999999997,0.865183615800721,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"339",105.039,91.538,10.604,2.85099999999989,0.872962372225064,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"340",99.2140000000002,88.3579999999999,8.29700000000003,2.4820000000002,0.861370055527145,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"341",98.9530000000002,87.9750000000001,8.64400000000001,2.28600000000006,0.864936068752982,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"342",128.446,117.253,8.88000000000011,2.26799999999957,0.856100115040339,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"343",1067.669,1033.562,31.9760000000001,2.07799999999997,0.865356528701119,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"344",988.474,957.116,28.7690000000002,2.52800000000025,0.864315055847872,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"345",958.68,926.681,29.607,2.32299999999941,0.873576842224515,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"346",1030.069,995.34,32.076,2.60300000000007,0.867845790224767,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"347",944.456999999999,913.615,28.5860000000002,2.19799999999941,0.863877510213291,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"348",985.081,953.877,28.9139999999998,2.16399999999976,0.860322250193437,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"349",14.413,3.008,8.924,2.393,0.787540618724494,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"350",13.326,2.32400000000001,8.731,2.225,0.793187200616273,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"351",13.445,2.04,8.66099999999999,2.715,0.790828046595391,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"352",13.711,2.114,9.009,2.54300000000001,0.787134497659187,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"353",13.132,2.026,8.87700000000001,2.20099999999999,0.780165913524959,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"354",13.258,2.16600000000001,8.529,2.53399999999999,0.790414976714956,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"355",42.828,23.275,17.323,2.18599999999998,0.790152359194828,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"356",39.653,20.581,16.854,2.19300000000001,0.794038610934289,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"357",42.265,22.275,17.86,2.10400000000001,0.794844268508748,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"358",39.553,20.51,16.884,2.13499999999999,0.790125944250788,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"359",42.17,22.519,17.486,2.14100000000002,0.793616666908745,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"360",44.494,24.312,18.092,2.06700000000001,0.797772137735462,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"361",75.357,44.432,28.801,2.101,0.789004591623375,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"362",73.004,42.356,27.558,3.06300000000005,0.793364697256675,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"363",90.306,53.6270000000001,34.193,2.45699999999999,0.799768145021535,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"364",72.321,42.332,27.807,2.149,0.778406085615805,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"365",72.24,41.288,27.744,3.18000000000006,0.786818309494115,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"366",81.534,45.923,33.2380000000001,2.34199999999998,0.785287917053693,21000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"367",103,61.8929999999999,38.836,2.24300000000005,0.782768096203807,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"368",121.117,74.558,44.3019999999999,2.23300000000017,0.78538404765393,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"369",99.2,59.55,37.396,2.221,0.798477115413471,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"370",102.296,61.4290000000001,38.7270000000001,2.11599999999999,0.786456948748163,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"371",103.474,60.8150000000001,39.6779999999999,2.95700000000011,0.78792615027988,31000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"372",102.284,61.5620000000001,38.4829999999999,2.1880000000001,0.785399988389888,31000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"373",93.9960000000001,84.0330000000001,7.85799999999995,2.05700000000002,0.863296224330959,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"374",94.1130000000001,83.6660000000002,8.21199999999999,2.19100000000003,0.858405330021315,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"375",92.46,82.2860000000001,8.00399999999991,2.12300000000005,0.86260610901197,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"376",99.377,89.0239999999999,8.20500000000015,2.10199999999986,0.866002738888412,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"377",98.546,88.211,8.14899999999989,2.14100000000008,0.869395274387009,1000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"378",97.4669999999999,87.374,7.92799999999988,2.11999999999989,0.869925278450401,1000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"379",1041.454,1009.962,29.3270000000002,2.11700000000019,0.866289865623024,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"380",983.051,945.685,33.701,3.60600000000022,0.865437203948728,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"381",1070.703,1038.808,29.2710000000006,2.55499999999938,0.871735922668672,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"382",970.445000000001,938.986,29.21,2.20100000000002,0.858956006536246,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"383",1287.134,1240.434,42.6490000000003,3.91600000000017,0.865094793143127,11000,1,16,"Picea","PARALLEL",11000,0.5,5,35000
"384",1016.142,983.166000000001,30.2509999999984,2.67799999999988,0.86128909136414,11000,1,16,"Picea","SERIAL",11000,0.5,5,35000
"385",12.916,2.551,7.641,2.655,0.789720167181874,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"386",12.454,2.456,7.848,2.125,0.777266865671642,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"387",11.99,1.937,7.918,2.109,0.789291540480217,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"388",11.76,1.83199999999999,7.769,2.13200000000001,0.775845547784147,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"389",11.693,1.961,7.61600000000001,2.08199999999999,0.789550528029203,1000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"390",12.474,1.934,8.27500000000001,2.23999999999999,0.782611447324732,1000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"391",43.826,23.227,17.935,2.63899999999998,0.796806580429133,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"392",43.638,23.196,18.238,2.16,0.787513414880338,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"393",43.452,22.757,18.503,2.148,0.786704139048779,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"394",43.137,22.565,18.111,2.435,0.79874604373575,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"395",46.571,26.037,18.154,2.34300000000002,0.792838278613049,11000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
"396",40.105,20.847,17.017,2.21600000000001,0.788442424571775,11000,1,16,"Picea","SERIAL",1000,0.5,5,35000
"397",75.91,44.68,29.057,2.14699999999999,0.788000144612209,21000,1,16,"Picea","PARALLEL",1000,0.5,5,35000
