"","numPredictors","trainingExamples","cells","config","TotalRate","cores","GBMemory","accuracy","seconds","cost"
"10956",1,2000,1e+05,201,2.89578,17,16,0.564901872646421,2.7790674691868,8.04756799592175
"10957",2,2000,1e+05,201,2.89578,17,16,0.632954163566241,2.75356213923216,7.97371017154569
"10958",3,2000,1e+05,201,2.89578,17,16,0.75091076183992,2.7394889115753,7.93295720036153
"10959",4,2000,1e+05,201,2.89578,17,16,0.801874910017753,2.6991138780934,7.8160399859053
"10960",5,2000,1e+05,201,2.89578,17,16,0.795097937285657,2.76157959162994,7.99692694985015
"10961",1,3000,1e+05,201,2.89578,17,16,0.598730959505573,3.00806266872102,8.71068771482894
"10962",2,3000,1e+05,201,2.89578,17,16,0.666890720532593,2.97275401927086,8.60844163392418
"10963",3,3000,1e+05,201,2.89578,17,16,0.784855384031593,2.95772984823066,8.56493493990939
"10964",4,3000,1e+05,201,2.89578,17,16,0.835705289396547,2.9224129440079,8.46266495499921
"10965",5,3000,1e+05,201,2.89578,17,16,0.828921090883221,2.99735582114944,8.67968303976813
"10966",1,4000,1e+05,201,2.89578,17,16,0.598329092148431,3.30491731722509,9.57031346887407
"10967",2,4000,1e+05,201,2.89578,17,16,0.666430095782455,3.2710928227488,9.47236517425952
"10968",3,4000,1e+05,201,2.89578,17,16,0.784381944717608,3.25825647057006,9.43519392234737
"10969",4,4000,1e+05,201,2.89578,17,16,0.835031012368423,3.22501351331546,9.33892963158865
"10970",5,4000,1e+05,201,2.89578,17,16,0.828252081733534,3.3020013734483,9.56186953720413
"10971",1,5000,1e+05,201,2.89578,17,16,0.605413562601077,3.56899832593708,10.3350339722821
"10972",2,5000,1e+05,201,2.89578,17,16,0.67350872847207,3.53768291013691,10.2443514175162
"10973",3,5000,1e+05,201,2.89578,17,16,0.79142688105874,3.52392757553181,10.2045189946735
"10974",4,5000,1e+05,201,2.89578,17,16,0.841008010683258,3.49039838355831,10.1074258311405
"10975",5,5000,1e+05,201,2.89578,17,16,0.83393758765484,3.57015491204422,10.3383831911994
"10976",1,6000,1e+05,201,2.89578,17,16,0.609489659008639,3.23418065668301,9.36547566200953
"10977",2,6000,1e+05,201,2.89578,17,16,0.677540215778927,3.20827233997382,9.29045087664938
"10978",3,6000,1e+05,201,2.89578,17,16,0.795425103470505,3.19128114687161,9.24124811948787
"10979",4,6000,1e+05,201,2.89578,17,16,0.844405520871831,3.15257948088983,9.12917660917115
"10980",5,6000,1e+05,201,2.89578,17,16,0.837211930616196,3.20520203924866,9.28155996121549
"10981",1,7000,1e+05,201,2.89578,17,16,0.623796172795095,3.26865278512757,9.46529936211672
"10982",2,7000,1e+05,201,2.89578,17,16,0.692171965208022,3.24112892011569,9.38559630429261
"10983",3,7000,1e+05,201,2.89578,17,16,0.800195674178994,3.23120335228387,9.35685404347659
"10984",4,7000,1e+05,201,2.89578,17,16,0.849135669125499,3.18980726720844,9.23698008823684
"10985",5,7000,1e+05,201,2.89578,17,16,0.841942921615053,3.2405139250647,9.38381541392387
"10986",1,8000,1e+05,201,2.89578,17,16,0.628763903801433,3.47381180946826,10.059394761622
"10987",2,8000,1e+05,201,2.89578,17,16,0.70089191864159,3.44515294512427,9.97640499543194
"10988",3,8000,1e+05,201,2.89578,17,16,0.80866479594294,3.43390094094614,9.94382166677301
"10989",4,8000,1e+05,201,2.89578,17,16,0.852793107092291,3.39127942578027,9.82039913558599
"10990",5,8000,1e+05,201,2.89578,17,16,0.845659367983939,3.43750011686823,9.95424408842469
"10991",1,9000,1e+05,201,2.89578,17,16,0.631086105513826,3.58341027462573,10.3767678050557
"10992",2,9000,1e+05,201,2.89578,17,16,0.703053921674158,3.54984981487554,10.2795840969203
"10993",3,9000,1e+05,201,2.89578,17,16,0.810642624012519,3.54900706107456,10.2771436673185
"10994",4,9000,1e+05,201,2.89578,17,16,0.853300243541965,3.50517441121991,10.1502139565224
"10995",5,9000,1e+05,201,2.89578,17,16,0.846138322798689,3.55026449287198,10.2807849131688
"10996",1,10000,1e+05,201,2.89578,17,16,0.637896395771146,3.68894489178781,10.6823728387413
"10997",2,10000,1e+05,201,2.89578,17,16,0.709031025728727,3.65338469008255,10.5793983178473
"10998",3,10000,1e+05,201,2.89578,17,16,0.816109338620565,3.65094915026748,10.5723455303616
"10999",4,10000,1e+05,201,2.89578,17,16,0.858313623294246,3.60541575666491,10.4404908398351
"11000",5,10000,1e+05,201,2.89578,17,16,0.851147143683092,3.65313298575405,10.5786694374868
"11001",1,0,1e+05,202,3.23646,17,18,0.572640167948537,2.40760022919644,7.79210183778511
"11002",2,0,1e+05,202,3.23646,17,18,0.623328981041521,2.38228221901895,7.71016111056606
"11003",3,0,1e+05,202,3.23646,17,18,0.738977116926082,2.37256241411345,7.67870335078161
"11004",4,0,1e+05,202,3.23646,17,18,0.792864939898445,2.3314491037327,7.54564176626673
"11005",5,0,1e+05,202,3.23646,17,18,0.786881497220879,2.39644134720228,7.75598656256628
"11006",1,1000,1e+05,202,3.23646,17,18,0.572640167948537,2.40760022919644,7.79210183778511
"11007",2,1000,1e+05,202,3.23646,17,18,0.623328981041521,2.38228221901895,7.71016111056606
"11008",3,1000,1e+05,202,3.23646,17,18,0.738977116926082,2.37256241411345,7.67870335078161
"11009",4,1000,1e+05,202,3.23646,17,18,0.792864939898445,2.3314491037327,7.54564176626673
"11010",5,1000,1e+05,202,3.23646,17,18,0.786881497220879,2.39644134720228,7.75598656256628
"11011",1,2000,1e+05,202,3.23646,17,18,0.579795384511212,2.46423782726204,7.9754071584205
"11012",2,2000,1e+05,202,3.23646,17,18,0.633329225465447,2.43828656907654,7.89141694935347
"11013",3,2000,1e+05,202,3.23646,17,18,0.751557345616791,2.42806148259807,7.85832386596936
"11014",4,2000,1e+05,202,3.23646,17,18,0.802524574317863,2.38686787715635,7.72500240970143
"11015",5,2000,1e+05,202,3.23646,17,18,0.795748175729845,2.4519128298091,7.93551779716395
"11016",1,3000,1e+05,202,3.23646,17,18,0.613653388681626,2.70942114901617,8.76893317194488
"11017",2,3000,1e+05,202,3.23646,17,18,0.667268332044032,2.69061105938103,8.70805506924433
"11018",3,3000,1e+05,202,3.23646,17,18,0.785504517420698,2.67943502951921,8.67188429563774
"11019",4,3000,1e+05,202,3.23646,17,18,0.836357503308891,2.64329955333663,8.55493327239188
"11020",5,3000,1e+05,202,3.23646,17,18,0.829573878939644,2.72082166959437,8.8058305007754
"11021",1,4000,1e+05,202,3.23646,17,18,0.613232039705979,3.00479450024356,9.72489720825826
