siteName,latitude,longitude,age,pollenPercentage,pollenSum,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12
Biggsville [Cessford Quarry],40.855556,-90.88,22167.0,35.199999999999996,500.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,22307.0,33.433734939759034,664.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,22447.0,12.750716332378223,698.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,22588.0,39.51310861423221,534.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,22728.0,31.848552338530066,449.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,22868.0,50.69252077562327,361.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23016.0,73.19884726224784,347.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23196.0,59.10290237467019,379.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23375.0,70.57220708446866,367.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23555.0,59.128630705394194,482.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23735.0,63.06818181818182,352.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,23914.0,68.38709677419355,310.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,24556.0,82.20338983050848,354.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,24953.0,75.5223880597015,335.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,25350.0,56.48414985590778,347.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,26143.0,37.06293706293706,429.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,26653.0,23.90745501285347,389.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,26734.0,15.555555555555555,315.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,26814.0,37.2972972972973,185.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,26976.0,15.123456790123457,324.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27137.0,10.76388888888889,288.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27218.0,14.201183431952662,338.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27299.0,18.624641833810887,349.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27380.0,18.28978622327791,421.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27460.0,15.92505854800937,427.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27541.0,21.497584541062803,414.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27622.0,28.57142857142857,462.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27663.0,7.515657620041753,479.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27700.0,12.929292929292929,495.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27737.0,11.34020618556701,485.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27774.0,31.674208144796378,221.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27811.0,19.839142091152816,373.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27848.0,29.398663697104677,449.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27885.0,18.009478672985782,211.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Biggsville [Cessford Quarry],40.855556,-90.88,27922.0,16.017316017316016,462.0,24.1,21.4,50.3,81.0,98.8,111.3,107.0,107.5,141.4,98.9,61.9,32.8,-38.06,-35.31,-26.83,-16.41,-5.93,3.67,7.61,4.95,-4.02,-14.96,-25.86,-34.23,-27.64,-25.17,-17.44,-7.57,2.03,11.2,15.11,12.3,3.88,-6.32,-17.42,-25.38
Big John Pond,47.559175,-94.970775,-31.0,1.5250544662309369,229.5,19.8,15.8,25.5,45.7,70.0,107.1,97.2,85.4,59.6,42.9,26.7,18.6,-20.2,-17.91,-10.6,-1.84,4.67,10.42,13.44,12.22,7.77,2.02,-6.31,-15.62,-8.29,-4.78,2.15,11.73,19.55,24.23,27.11,26.2,20.77,13.82,2.9,-5.21
Big John Pond,47.559175,-94.970775,56.0,2.711864406779661,295.0,19.7,15.9,27.4,49.8,70.9,94.5,83.0,82.3,68.9,53.8,32.3,20.1,-23.88,-20.72,-11.82,-1.94,4.73,9.86,12.37,11.09,6.83,0.77,-8.53,-18.99,-12.18,-7.78,0.81,11.49,19.34,23.22,25.51,24.63,19.59,12.46,0.59,-8.76
Big John Pond,47.559175,-94.970775,139.0,2.1875,320.0,18.0,13.9,22.5,41.4,66.7,107.4,102.5,94.5,66.6,46.3,27.4,18.0,-22.38,-19.62,-11.56,-2.25,4.41,9.93,12.68,11.26,6.69,0.67,-8.09,-17.79,-10.35,-6.36,1.35,11.43,19.22,23.46,25.99,24.99,19.67,12.63,1.34,-7.23
Big John Pond,47.559175,-94.970775,695.0,2.2641509433962264,265.0,19.0,14.6,24.6,45.3,68.6,101.4,96.9,98.1,79.8,59.9,34.4,20.4,-21.76,-18.8,-10.59,-1.39,4.85,9.82,12.23,10.83,6.57,0.87,-7.68,-17.29,-10.66,-6.53,1.37,11.51,19.17,23.18,25.55,24.56,19.35,12.39,1.09,-7.55
Big John Pond,47.559175,-94.970775,973.0,2.4675324675324677,385.0,16.6,13.1,24.3,47.8,70.5,93.5,85.9,94.8,89.1,69.6,36.8,19.2,-22.06,-19.74,-12.23,-3.21,3.57,9.51,12.65,11.43,6.88,0.91,-7.72,-17.32,-10.5,-7.03,-0.05,9.78,18.03,23.17,26.28,25.27,19.47,12.13,0.93,-7.34
Big John Pond,47.559175,-94.970775,1394.0,4.0,312.5,18.2,15.4,29.6,57.9,81.8,101.2,86.1,88.5,80.1,63.1,34.9,19.4,-21.05,-19.2,-12.38,-3.87,2.73,8.84,12.26,11.35,7.08,1.44,-6.84,-16.19,-8.88,-6.22,-0.36,8.62,16.59,21.99,25.59,25.12,19.85,13.09,2.44,-5.49
Big John Pond,47.559175,-94.970775,2131.0,1.8867924528301887,397.5,18.6,15.1,26.1,49.9,79.4,121.7,111.5,100.8,70.9,49.0,28.5,18.4,-22.76,-20.08,-11.98,-2.6,4.11,9.69,12.54,11.3,6.87,0.87,-8.03,-17.97,-10.58,-6.92,0.31,10.24,18.36,23.23,26.13,25.08,19.39,12.11,0.87,-7.46
Big John Pond,47.559175,-94.970775,2573.0,2.037351443123939,294.5,17.0,15.1,29.7,60.4,90.6,118.2,97.4,88.8,68.1,48.8,27.4,16.7,-21.62,-19.02,-11.04,-1.89,4.51,9.79,12.58,11.57,7.58,1.95,-6.78,-16.74,-10.11,-6.42,1.13,11.1,18.83,23.12,25.9,25.37,20.56,13.79,2.39,-6.56
Big John Pond,47.559175,-94.970775,2868.0,0.7692307692307693,390.0,18.4,15.5,28.9,55.4,78.1,98.0,83.3,83.6,73.0,57.1,32.6,19.1,-22.1,-19.7,-11.88,-2.77,3.73,9.23,12.22,11.34,7.39,1.74,-7.03,-17.08,-9.63,-6.17,1.01,10.68,18.28,22.61,25.49,25.06,20.35,13.76,2.62,-6.11
Big John Pond,47.559175,-94.970775,3163.0,0.601684717208183,415.5,18.7,15.5,27.0,49.9,73.5,102.0,88.6,81.5,62.0,46.0,27.9,18.2,-24.63,-21.62,-12.5,-2.37,4.45,9.67,12.44,11.63,7.84,1.83,-7.92,-19.16,-12.63,-8.66,-0.19,10.53,18.5,22.62,25.39,25.19,20.78,13.85,1.62,-8.49
Big John Pond,47.559175,-94.970775,3752.0,1.032258064516129,387.5,15.9,12.8,23.2,46.1,72.7,106.2,99.2,100.0,81.7,58.9,31.3,17.4,-22.12,-19.85,-12.27,-3.06,3.96,10.17,13.47,12.29,7.63,1.46,-7.41,-17.23,-9.81,-6.67,0.01,9.66,17.9,23.2,26.57,25.87,20.36,13.19,2.0,-6.39
Big John Pond,47.559175,-94.970775,5374.0,0.5980861244019139,418.0,17.5,14.7,26.2,49.0,71.5,96.3,82.4,76.4,58.8,43.7,26.2,17.0,-22.31,-20.21,-12.87,-3.83,3.19,9.52,12.95,11.85,7.24,1.14,-7.63,-17.37,-10.72,-7.64,-0.92,8.83,17.21,22.64,26.16,25.58,20.13,12.9,1.54,-7.1
Big Pond,39.766667,-78.55,0.0,0.0,350.0,74.1,63.7,87.9,86.7,93.9,98.0,91.0,87.4,70.3,65.9,62.2,72.7,-6.24,-6.06,-1.75,3.26,8.65,13.75,16.24,15.56,11.67,5.35,0.77,-4.29,4.26,5.1,10.33,16.59,22.56,28.1,30.47,29.41,25.64,19.29,12.12,5.76
Big Pond,39.766667,-78.55,66.0,0.0,379.0,78.4,67.1,93.0,92.9,102.3,108.4,101.5,98.1,78.7,73.1,67.8,77.9,-6.52,-6.02,-1.49,3.54,8.74,13.5,15.62,14.63,10.59,4.27,-0.15,-4.92,3.7,4.74,10.2,16.5,22.29,27.51,29.62,28.49,24.79,18.54,11.41,5.08
Big Pond,39.766667,-78.55,133.0,0.0,455.0,76.5,67.5,96.8,96.0,99.8,97.4,87.2,85.3,72.3,70.3,66.2,75.5,-5.61,-5.45,-1.34,3.37,8.46,13.32,15.66,14.96,11.19,5.13,0.88,-3.85,4.93,5.7,10.71,16.64,22.28,27.55,29.8,28.82,25.29,19.27,12.42,6.32
Big Pond,39.766667,-78.55,775.0,0.0,604.0,73.1,64.2,90.8,93.8,108.5,120.1,112.0,101.5,74.3,64.6,59.2,70.0,-7.38,-6.98,-1.94,3.53,8.8,13.43,15.8,15.55,12.38,6.26,1.14,-4.9,2.73,3.78,9.85,16.6,22.37,27.3,29.53,29.09,26.3,20.3,12.49,4.92
Big Pond,39.766667,-78.55,1350.0,0.45045045045045046,444.0,74.2,64.7,93.1,96.4,108.7,116.2,108.7,103.9,81.9,73.9,66.4,74.2,-5.91,-5.66,-1.22,3.65,8.59,13.12,15.38,14.94,11.64,5.77,1.32,-3.88,3.49,4.39,9.94,16.22,21.79,26.73,28.92,28.3,25.33,19.47,12.19,5.31
Big Pond,39.766667,-78.55,3075.0,0.0,452.0,71.8,65.3,98.4,103.2,112.5,112.5,100.2,94.8,76.3,70.1,63.2,70.4,-6.29,-6.29,-2.07,2.79,7.97,12.9,15.47,15.16,11.79,5.81,1.25,-4.07,3.66,3.82,8.48,14.5,20.67,26.76,29.78,29.31,25.92,19.73,12.44,5.72
Big Pond,39.766667,-78.55,4225.0,0.49382716049382713,405.0,75.1,64.3,92.5,95.7,106.8,112.9,107.2,107.7,90.5,84.3,74.3,78.6,-5.76,-6.07,-2.14,2.58,7.83,12.99,15.85,15.81,12.63,6.74,2.16,-3.29,3.86,4.0,8.75,14.85,21.04,27.12,30.21,29.9,26.7,20.55,13.12,6.12
Big Pond,39.766667,-78.55,5242.0,0.8746355685131195,343.0,83.9,69.8,91.1,91.1,109.6,132.8,131.2,117.6,81.5,69.2,64.8,80.1,-5.28,-5.49,-1.84,2.7,8.03,13.4,16.12,15.52,11.61,5.44,1.23,-3.41,4.41,4.53,8.94,14.76,20.89,27.05,30.05,29.41,25.81,19.6,12.57,6.24
Big Pond,39.766667,-78.55,6128.0,0.0,336.0,77.9,65.0,89.0,93.8,116.6,143.4,144.7,134.5,95.8,79.8,69.7,78.6,-6.18,-6.69,-2.98,1.78,7.4,13.09,16.26,16.16,12.64,6.45,1.76,-3.66,3.18,2.83,7.0,12.98,19.65,26.58,30.24,29.99,26.42,19.97,12.49,5.59
Big Pond,39.766667,-78.55,7014.0,0.30303030303030304,330.0,76.9,65.4,90.7,92.6,106.4,118.5,113.8,108.1,82.9,73.9,67.1,76.6,-7.59,-7.35,-2.61,2.9,8.71,14.08,16.76,16.19,12.27,5.62,0.45,-5.28,1.61,2.27,7.82,14.73,21.55,27.92,30.88,30.04,26.06,19.11,11.04,3.75
Big Pond,39.766667,-78.55,7457.0,0.0,334.0,75.3,64.4,95.2,101.9,116.7,125.3,121.1,123.6,104.5,95.3,80.5,81.1,-8.1,-7.87,-3.12,2.49,8.49,14.08,16.85,16.19,12.06,5.22,-0.06,-5.79,1.0,1.61,7.04,14.02,21.13,27.88,30.99,29.96,25.56,18.3,10.18,3.04
Big Pond,39.766667,-78.55,7900.0,0.0,351.0,76.4,65.3,92.1,97.3,117.2,136.6,133.5,124.8,91.8,78.2,68.6,76.7,-8.85,-8.69,-3.88,1.83,7.92,13.59,16.5,16.02,12.04,5.2,-0.27,-6.3,0.53,0.74,5.82,12.64,19.85,26.92,30.42,29.74,25.58,18.43,10.26,2.91
Big Pond,39.766667,-78.55,8342.0,1.1940298507462688,335.0,77.5,65.0,87.3,90.1,110.9,135.9,135.0,121.9,84.6,70.5,63.5,75.4,-8.48,-8.49,-3.87,1.66,7.62,13.25,16.23,15.95,12.22,5.58,0.22,-5.83,0.72,1.28,6.83,13.71,20.46,26.76,29.78,29.18,25.5,18.7,10.58,3.06
Big Pond,39.766667,-78.55,8519.0,4.304635761589404,302.0,73.6,62.3,90.5,96.6,113.1,125.8,123.8,124.7,101.8,90.9,76.9,78.8,-9.87,-9.58,-4.39,1.66,7.92,13.6,16.51,16.09,12.15,5.16,-0.66,-7.12,-0.41,0.18,5.91,13.21,20.55,27.44,30.71,29.91,25.68,18.3,9.75,2.01
Big Pond,39.766667,-78.55,8785.0,4.745762711864407,295.0,78.2,67.3,96.1,100.7,117.3,130.7,125.4,119.8,92.4,81.4,71.8,79.2,-10.02,-9.66,-4.45,1.7,8.13,13.98,16.9,16.25,11.97,4.74,-1.11,-7.43,0.24,0.68,5.92,12.9,20.27,27.41,30.76,29.73,25.12,17.68,9.49,2.35
Big Pond,39.766667,-78.55,8962.0,4.29042904290429,303.0,77.4,63.2,84.4,88.9,114.9,151.5,159.6,145.7,98.2,79.0,68.6,78.3,-8.23,-8.09,-3.6,1.92,8.1,14.01,16.9,16.04,11.52,4.48,-0.67,-6.09,1.03,1.65,6.95,13.84,20.98,27.82,30.91,29.71,25.08,17.74,9.76,2.89
Big Pond,39.766667,-78.55,9228.0,6.920415224913495,289.0,76.3,64.2,90.4,94.5,111.0,125.8,123.9,121.4,95.4,84.3,73.5,79.3,-8.91,-8.93,-4.73,0.81,7.41,13.95,17.12,16.04,10.95,3.49,-1.7,-6.88,1.32,1.52,5.94,12.29,19.53,26.92,30.3,28.9,23.78,16.36,8.9,2.85
Big Pond,39.766667,-78.55,10114.0,5.369127516778524,298.0,69.5,57.3,85.0,92.9,110.1,123.7,127.2,139.3,124.3,113.0,89.3,81.3,-8.61,-8.34,-3.88,1.64,7.91,13.92,16.71,15.53,10.58,3.33,-1.71,-6.77,1.54,2.38,7.54,14.21,21.19,27.89,30.65,28.94,23.82,16.41,8.88,2.79
Big Pond,39.766667,-78.55,11000.0,8.940397350993377,302.0,68.9,58.0,85.1,91.3,106.2,116.9,116.1,120.8,103.0,93.5,77.6,76.1,-12.41,-11.86,-6.41,0.07,6.91,13.1,16.04,15.05,10.19,2.46,-3.64,-9.95,-2.37,-1.48,4.48,12.08,19.76,26.91,30.07,28.75,23.78,15.88,7.21,-0.28
Billy's Lake,46.27058,-94.551555,-24.0,2.127659574468085,235.0,21.1,17.7,34.9,56.0,90.3,121.7,98.4,83.3,58.4,39.8,24.7,18.6,-20.53,-17.81,-9.38,-0.61,6.4,11.52,14.41,13.12,8.2,1.75,-7.07,-16.02,-7.29,-4.02,3.62,13.53,21.15,25.74,28.63,27.26,21.72,14.95,3.78,-4.53
Billy's Lake,46.27058,-94.551555,0.0,0.0,172.0,19.2,14.6,27.7,43.9,71.0,98.6,88.1,87.0,70.6,50.4,29.4,19.4,-19.79,-17.45,-9.62,-1.2,5.9,11.44,14.63,13.37,8.3,1.86,-6.71,-15.32,-6.78,-3.91,3.21,12.8,20.42,25.3,28.5,27.33,21.89,15.24,4.25,-3.91
Billy's Lake,46.27058,-94.551555,37.0,1.1278195488721803,266.0,23.9,18.4,34.7,51.9,74.2,88.6,74.5,78.6,74.2,60.1,37.0,24.3,-19.04,-16.47,-8.63,-0.43,6.23,11.23,14.02,12.6,7.62,1.46,-6.72,-14.91,-6.81,-3.64,3.6,13.15,20.6,25.21,28.05,26.51,20.8,14.12,3.37,-4.37
Billy's Lake,46.27058,-94.551555,61.0,0.0,268.0,21.8,17.7,35.6,56.2,81.9,95.9,77.8,78.8,71.4,55.5,33.2,21.7,-21.49,-18.48,-9.55,-0.55,6.26,10.92,13.52,12.3,7.69,1.38,-7.61,-16.9,-9.55,-5.91,2.57,12.96,20.39,24.37,26.97,25.89,20.98,14.4,2.74,-6.41
Billy's Lake,46.27058,-94.551555,98.0,0.39370078740157477,254.0,23.7,17.6,31.2,47.6,78.2,115.6,106.5,102.4,78.6,55.5,33.7,23.5,-22.46,-19.5,-10.2,-0.88,6.0,10.59,13.36,12.63,8.58,2.38,-7.11,-17.27,-10.26,-6.5,2.57,13.27,20.49,23.97,26.48,25.9,21.79,15.52,3.44,-6.6
